"","Model","InOutSample","Location","Denomination","fh","MAPE","RMSE","linearmodel","nonlinearmodel","preprocessing","ID","DateExecuted"
"869","MLP-Individual","Out Sample","Jakarta","K100000",18,72.3853325675979,7091039.40372879,"","13-3","","9292f8c5de036336be0efb9364e5eeae",2020-10-21 14:28:05
"870","MLP-Individual","Out Sample","Jakarta","K100000",19,61.7798336567408,5790151.5802141,"","13-3","","9292f8c5de036336be0efb9364e5eeae",2020-10-21 14:28:05
"871","MLP-Individual","Out Sample","Jakarta","K100000",20,78.9536459001159,7687737.84276633,"","13-3","","9292f8c5de036336be0efb9364e5eeae",2020-10-21 14:28:05
"872","MLP-Individual","Out Sample","Jakarta","K100000",21,94.5915289658309,8334186.8879428,"","13-3","","9292f8c5de036336be0efb9364e5eeae",2020-10-21 14:28:05
"873","MLP-Individual","Out Sample","Jakarta","K100000",22,74.8861067319437,7150466.41264638,"","13-3","","9292f8c5de036336be0efb9364e5eeae",2020-10-21 14:28:05
"874","MLP-Individual","Out Sample","Jakarta","K100000",23,107.256765465392,10077193.4863735,"","13-3","","9292f8c5de036336be0efb9364e5eeae",2020-10-21 14:28:05
"875","MLP-Individual","Out Sample","Jakarta","K100000",24,75.7360834640631,7884081.27879012,"","13-3","","9292f8c5de036336be0efb9364e5eeae",2020-10-21 14:28:05
"876","MLP-Individual","In Sample","Jakarta","K100000",0,0.81375843677537,51642.8666477208,"","13-3","","6afa9264821c5e4e2ace2deaea64625a",2020-10-21 14:45:10
"877","MLP-Individual","Out Sample","Jakarta","K100000",1,58.9941718340549,2703720.94737132,"","13-3","","6afa9264821c5e4e2ace2deaea64625a",2020-10-21 14:45:10
"878","MLP-Individual","Out Sample","Jakarta","K100000",2,33.7457623756931,1941393.52401344,"","13-3","","6afa9264821c5e4e2ace2deaea64625a",2020-10-21 14:45:10
"879","MLP-Individual","Out Sample","Jakarta","K100000",3,25.2694777870015,1627583.17516168,"","13-3","","6afa9264821c5e4e2ace2deaea64625a",2020-10-21 14:45:10
"880","MLP-Individual","Out Sample","Jakarta","K100000",4,50.0565749310093,3996748.60655788,"","13-3","","6afa9264821c5e4e2ace2deaea64625a",2020-10-21 14:45:10
"881","MLP-Individual","Out Sample","Jakarta","K100000",5,54.2977126710508,5547432.53558475,"","13-3","","6afa9264821c5e4e2ace2deaea64625a",2020-10-21 14:45:10
"882","MLP-Individual","Out Sample","Jakarta","K100000",6,29.633967913653,2937275.46693701,"","13-3","","6afa9264821c5e4e2ace2deaea64625a",2020-10-21 14:45:10
"883","MLP-Individual","Out Sample","Jakarta","K100000",7,75.8335444020919,6393778.83727128,"","13-3","","6afa9264821c5e4e2ace2deaea64625a",2020-10-21 14:45:10
"884","MLP-Individual","Out Sample","Jakarta","K100000",8,50.7902537190374,5438533.69792315,"","13-3","","6afa9264821c5e4e2ace2deaea64625a",2020-10-21 14:45:10
"885","MLP-Individual","Out Sample","Jakarta","K100000",9,85.9681860702022,6768361.25913171,"","13-3","","6afa9264821c5e4e2ace2deaea64625a",2020-10-21 14:45:10
"886","MLP-Individual","Out Sample","Jakarta","K100000",10,42.6358325616883,3487040.11191732,"","13-3","","6afa9264821c5e4e2ace2deaea64625a",2020-10-21 14:45:10
"887","MLP-Individual","Out Sample","Jakarta","K100000",11,55.7673300069001,6128535.68576259,"","13-3","","6afa9264821c5e4e2ace2deaea64625a",2020-10-21 14:45:10
"888","MLP-Individual","Out Sample","Jakarta","K100000",12,55.8054305949696,6079618.47173622,"","13-3","","6afa9264821c5e4e2ace2deaea64625a",2020-10-21 14:45:10
"889","MLP-Individual","Out Sample","Jakarta","K100000",13,50.2682293667363,4981133.28805234,"","13-3","","6afa9264821c5e4e2ace2deaea64625a",2020-10-21 14:45:10
"890","MLP-Individual","Out Sample","Jakarta","K100000",14,52.4661848221815,6508145.47420575,"","13-3","","6afa9264821c5e4e2ace2deaea64625a",2020-10-21 14:45:10
"891","MLP-Individual","Out Sample","Jakarta","K100000",15,72.3898278753511,8678280.39936488,"","13-3","","6afa9264821c5e4e2ace2deaea64625a",2020-10-21 14:45:10
"892","MLP-Individual","Out Sample","Jakarta","K100000",16,65.9281468463956,6877470.43274305,"","13-3","","6afa9264821c5e4e2ace2deaea64625a",2020-10-21 14:45:10
"893","MLP-Individual","Out Sample","Jakarta","K100000",17,54.3874203285488,5938833.17740758,"","13-3","","6afa9264821c5e4e2ace2deaea64625a",2020-10-21 14:45:10
"894","MLP-Individual","Out Sample","Jakarta","K100000",18,72.3853325675979,7091039.40372879,"","13-3","","6afa9264821c5e4e2ace2deaea64625a",2020-10-21 14:45:10
"895","MLP-Individual","Out Sample","Jakarta","K100000",19,61.7798336567408,5790151.5802141,"","13-3","","6afa9264821c5e4e2ace2deaea64625a",2020-10-21 14:45:10
"896","MLP-Individual","Out Sample","Jakarta","K100000",20,78.9536459001159,7687737.84276633,"","13-3","","6afa9264821c5e4e2ace2deaea64625a",2020-10-21 14:45:10
"897","MLP-Individual","Out Sample","Jakarta","K100000",21,94.5915289658309,8334186.8879428,"","13-3","","6afa9264821c5e4e2ace2deaea64625a",2020-10-21 14:45:10
"898","MLP-Individual","Out Sample","Jakarta","K100000",22,74.8861067319437,7150466.41264638,"","13-3","","6afa9264821c5e4e2ace2deaea64625a",2020-10-21 14:45:10
"899","MLP-Individual","Out Sample","Jakarta","K100000",23,107.256765465392,10077193.4863735,"","13-3","","6afa9264821c5e4e2ace2deaea64625a",2020-10-21 14:45:10
"900","MLP-Individual","Out Sample","Jakarta","K100000",24,75.7360834640631,7884081.27879012,"","13-3","","6afa9264821c5e4e2ace2deaea64625a",2020-10-21 14:45:10
"901","MLP-Individual","In Sample","Jakarta","K50000",0,0.165776947448059,0.074393682296987,"","15","Box-Cox lambda 0.0831439886059002","8f8a41e6fe7d0950e53877d11513dfcb",2020-10-21 14:58:45
"902","MLP-Individual","Out Sample","Jakarta","K50000",1,9.74244291463148,436654.011702141,"","15","Box-Cox lambda 0.0831439886059002","8f8a41e6fe7d0950e53877d11513dfcb",2020-10-21 14:58:45
"903","MLP-Individual","Out Sample","Jakarta","K50000",2,17.2604198890954,1823632.5018896,"","15","Box-Cox lambda 0.0831439886059002","8f8a41e6fe7d0950e53877d11513dfcb",2020-10-21 14:58:45
"904","MLP-Individual","Out Sample","Jakarta","K50000",3,154.404815414932,5576798.11805926,"","15","Box-Cox lambda 0.0831439886059002","8f8a41e6fe7d0950e53877d11513dfcb",2020-10-21 14:58:45
"905","MLP-Individual","Out Sample","Jakarta","K50000",4,117.231708575793,4830850.57506171,"","15","Box-Cox lambda 0.0831439886059002","8f8a41e6fe7d0950e53877d11513dfcb",2020-10-21 14:58:45
"906","MLP-Individual","Out Sample","Jakarta","K50000",5,56.1110041212546,2677977.04039427,"","15","Box-Cox lambda 0.0831439886059002","8f8a41e6fe7d0950e53877d11513dfcb",2020-10-21 14:58:45
"907","MLP-Individual","Out Sample","Jakarta","K50000",6,105.708184380823,5331527.43720925,"","15","Box-Cox lambda 0.0831439886059002","8f8a41e6fe7d0950e53877d11513dfcb",2020-10-21 14:58:45
"908","MLP-Individual","Out Sample","Jakarta","K50000",7,148.744492134613,7500062.26280971,"","15","Box-Cox lambda 0.0831439886059002","8f8a41e6fe7d0950e53877d11513dfcb",2020-10-21 14:58:45
"909","MLP-Individual","Out Sample","Jakarta","K50000",8,197.077443643175,10495238.9730917,"","15","Box-Cox lambda 0.0831439886059002","8f8a41e6fe7d0950e53877d11513dfcb",2020-10-21 14:58:45
"910","MLP-Individual","Out Sample","Jakarta","K50000",9,480.19585668617,26616511.0384847,"","15","Box-Cox lambda 0.0831439886059002","8f8a41e6fe7d0950e53877d11513dfcb",2020-10-21 14:58:45
"911","MLP-Individual","Out Sample","Jakarta","K50000",10,336.857080509995,16565725.5560678,"","15","Box-Cox lambda 0.0831439886059002","8f8a41e6fe7d0950e53877d11513dfcb",2020-10-21 14:58:45
"912","MLP-Individual","Out Sample","Jakarta","K50000",11,175.796117404232,9892275.59560671,"","15","Box-Cox lambda 0.0831439886059002","8f8a41e6fe7d0950e53877d11513dfcb",2020-10-21 14:58:45
"913","MLP-Individual","Out Sample","Jakarta","K50000",12,135.890973852761,8982233.43363873,"","15","Box-Cox lambda 0.0831439886059002","8f8a41e6fe7d0950e53877d11513dfcb",2020-10-21 14:58:45
"914","MLP-Individual","Out Sample","Jakarta","K50000",13,146.775059974794,9137574.18274098,"","15","Box-Cox lambda 0.0831439886059002","8f8a41e6fe7d0950e53877d11513dfcb",2020-10-21 14:58:45
"915","MLP-Individual","Out Sample","Jakarta","K50000",14,137.81638037011,8965194.86677664,"","15","Box-Cox lambda 0.0831439886059002","8f8a41e6fe7d0950e53877d11513dfcb",2020-10-21 14:58:45
"916","MLP-Individual","Out Sample","Jakarta","K50000",15,122.904167776915,8284138.69006156,"","15","Box-Cox lambda 0.0831439886059002","8f8a41e6fe7d0950e53877d11513dfcb",2020-10-21 14:58:45
"917","MLP-Individual","Out Sample","Jakarta","K50000",16,127.566701988489,8534104.8709719,"","15","Box-Cox lambda 0.0831439886059002","8f8a41e6fe7d0950e53877d11513dfcb",2020-10-21 14:58:45
"918","MLP-Individual","Out Sample","Jakarta","K50000",17,112.743512336112,8028155.17085558,"","15","Box-Cox lambda 0.0831439886059002","8f8a41e6fe7d0950e53877d11513dfcb",2020-10-21 14:58:45
"919","MLP-Individual","Out Sample","Jakarta","K50000",18,117.888676018723,7952526.55981588,"","15","Box-Cox lambda 0.0831439886059002","8f8a41e6fe7d0950e53877d11513dfcb",2020-10-21 14:58:45
"920","MLP-Individual","Out Sample","Jakarta","K50000",19,112.245121299957,7909770.55952795,"","15","Box-Cox lambda 0.0831439886059002","8f8a41e6fe7d0950e53877d11513dfcb",2020-10-21 14:58:45
"921","MLP-Individual","Out Sample","Jakarta","K50000",20,116.367269568686,8127366.70867984,"","15","Box-Cox lambda 0.0831439886059002","8f8a41e6fe7d0950e53877d11513dfcb",2020-10-21 14:58:45
"922","MLP-Individual","Out Sample","Jakarta","K50000",21,120.867104761212,8262888.73114422,"","15","Box-Cox lambda 0.0831439886059002","8f8a41e6fe7d0950e53877d11513dfcb",2020-10-21 14:58:45
"923","MLP-Individual","Out Sample","Jakarta","K50000",22,104.467341956411,7357898.91186198,"","15","Box-Cox lambda 0.0831439886059002","8f8a41e6fe7d0950e53877d11513dfcb",2020-10-21 14:58:45
"924","MLP-Individual","Out Sample","Jakarta","K50000",23,102.117863843416,7414808.93948727,"","15","Box-Cox lambda 0.0831439886059002","8f8a41e6fe7d0950e53877d11513dfcb",2020-10-21 14:58:45
"925","MLP-Individual","Out Sample","Jakarta","K50000",24,85.7918097913329,6775392.35145508,"","15","Box-Cox lambda 0.0831439886059002","8f8a41e6fe7d0950e53877d11513dfcb",2020-10-21 14:58:45
"926","MLP-Individual","In Sample","Jakarta","K50000",0,0.165776947448059,0.074393682296987,"","15","Box-Cox lambda 0.0831439886059002","d7447e84f4e09dc44ab3c536d319db4f",2020-10-21 14:59:55
"927","MLP-Individual","Out Sample","Jakarta","K50000",1,9.74244291463148,436654.011702141,"","15","Box-Cox lambda 0.0831439886059002","d7447e84f4e09dc44ab3c536d319db4f",2020-10-21 14:59:55
"928","MLP-Individual","Out Sample","Jakarta","K50000",2,17.2604198890954,1823632.5018896,"","15","Box-Cox lambda 0.0831439886059002","d7447e84f4e09dc44ab3c536d319db4f",2020-10-21 14:59:55
"929","MLP-Individual","Out Sample","Jakarta","K50000",3,154.404815414932,5576798.11805926,"","15","Box-Cox lambda 0.0831439886059002","d7447e84f4e09dc44ab3c536d319db4f",2020-10-21 14:59:55
"930","MLP-Individual","Out Sample","Jakarta","K50000",4,117.231708575793,4830850.57506171,"","15","Box-Cox lambda 0.0831439886059002","d7447e84f4e09dc44ab3c536d319db4f",2020-10-21 14:59:55
"931","MLP-Individual","Out Sample","Jakarta","K50000",5,56.1110041212546,2677977.04039427,"","15","Box-Cox lambda 0.0831439886059002","d7447e84f4e09dc44ab3c536d319db4f",2020-10-21 14:59:55
"932","MLP-Individual","Out Sample","Jakarta","K50000",6,105.708184380823,5331527.43720925,"","15","Box-Cox lambda 0.0831439886059002","d7447e84f4e09dc44ab3c536d319db4f",2020-10-21 14:59:55
"933","MLP-Individual","Out Sample","Jakarta","K50000",7,148.744492134613,7500062.26280971,"","15","Box-Cox lambda 0.0831439886059002","d7447e84f4e09dc44ab3c536d319db4f",2020-10-21 14:59:55
"934","MLP-Individual","Out Sample","Jakarta","K50000",8,197.077443643175,10495238.9730917,"","15","Box-Cox lambda 0.0831439886059002","d7447e84f4e09dc44ab3c536d319db4f",2020-10-21 14:59:55
"935","MLP-Individual","Out Sample","Jakarta","K50000",9,480.19585668617,26616511.0384847,"","15","Box-Cox lambda 0.0831439886059002","d7447e84f4e09dc44ab3c536d319db4f",2020-10-21 14:59:55
"936","MLP-Individual","Out Sample","Jakarta","K50000",10,336.857080509995,16565725.5560678,"","15","Box-Cox lambda 0.0831439886059002","d7447e84f4e09dc44ab3c536d319db4f",2020-10-21 14:59:55
"937","MLP-Individual","Out Sample","Jakarta","K50000",11,175.796117404232,9892275.59560671,"","15","Box-Cox lambda 0.0831439886059002","d7447e84f4e09dc44ab3c536d319db4f",2020-10-21 14:59:55
"938","MLP-Individual","Out Sample","Jakarta","K50000",12,135.890973852761,8982233.43363873,"","15","Box-Cox lambda 0.0831439886059002","d7447e84f4e09dc44ab3c536d319db4f",2020-10-21 14:59:55
"939","MLP-Individual","Out Sample","Jakarta","K50000",13,146.775059974794,9137574.18274098,"","15","Box-Cox lambda 0.0831439886059002","d7447e84f4e09dc44ab3c536d319db4f",2020-10-21 14:59:55
"940","MLP-Individual","Out Sample","Jakarta","K50000",14,137.81638037011,8965194.86677664,"","15","Box-Cox lambda 0.0831439886059002","d7447e84f4e09dc44ab3c536d319db4f",2020-10-21 14:59:55
"941","MLP-Individual","Out Sample","Jakarta","K50000",15,122.904167776915,8284138.69006156,"","15","Box-Cox lambda 0.0831439886059002","d7447e84f4e09dc44ab3c536d319db4f",2020-10-21 14:59:55
"942","MLP-Individual","Out Sample","Jakarta","K50000",16,127.566701988489,8534104.8709719,"","15","Box-Cox lambda 0.0831439886059002","d7447e84f4e09dc44ab3c536d319db4f",2020-10-21 14:59:55
"943","MLP-Individual","Out Sample","Jakarta","K50000",17,112.743512336112,8028155.17085558,"","15","Box-Cox lambda 0.0831439886059002","d7447e84f4e09dc44ab3c536d319db4f",2020-10-21 14:59:55
"944","MLP-Individual","Out Sample","Jakarta","K50000",18,117.888676018723,7952526.55981588,"","15","Box-Cox lambda 0.0831439886059002","d7447e84f4e09dc44ab3c536d319db4f",2020-10-21 14:59:55
"945","MLP-Individual","Out Sample","Jakarta","K50000",19,112.245121299957,7909770.55952795,"","15","Box-Cox lambda 0.0831439886059002","d7447e84f4e09dc44ab3c536d319db4f",2020-10-21 14:59:55
"946","MLP-Individual","Out Sample","Jakarta","K50000",20,116.367269568686,8127366.70867984,"","15","Box-Cox lambda 0.0831439886059002","d7447e84f4e09dc44ab3c536d319db4f",2020-10-21 14:59:55
"947","MLP-Individual","Out Sample","Jakarta","K50000",21,120.867104761212,8262888.73114422,"","15","Box-Cox lambda 0.0831439886059002","d7447e84f4e09dc44ab3c536d319db4f",2020-10-21 14:59:55
"948","MLP-Individual","Out Sample","Jakarta","K50000",22,104.467341956411,7357898.91186198,"","15","Box-Cox lambda 0.0831439886059002","d7447e84f4e09dc44ab3c536d319db4f",2020-10-21 14:59:55
"949","MLP-Individual","Out Sample","Jakarta","K50000",23,102.117863843416,7414808.93948727,"","15","Box-Cox lambda 0.0831439886059002","d7447e84f4e09dc44ab3c536d319db4f",2020-10-21 14:59:55
"950","MLP-Individual","Out Sample","Jakarta","K50000",24,85.7918097913329,6775392.35145508,"","15","Box-Cox lambda 0.0831439886059002","d7447e84f4e09dc44ab3c536d319db4f",2020-10-21 14:59:55
"951","MLP-Individual","In Sample","Jakarta","K50000",0,0.042813967314975,0.0337729020755466,"","20-1","Box-Cox lambda 0.0831439886059002","5199f7cdf5d581365596094e6a5e0efc",2020-10-21 15:01:10
"952","MLP-Individual","Out Sample","Jakarta","K50000",1,74.2196179593422,3326505.90954711,"","20-1","Box-Cox lambda 0.0831439886059002","5199f7cdf5d581365596094e6a5e0efc",2020-10-21 15:01:10
"953","MLP-Individual","Out Sample","Jakarta","K50000",2,72.9039666392914,5700580.32360166,"","20-1","Box-Cox lambda 0.0831439886059002","5199f7cdf5d581365596094e6a5e0efc",2020-10-21 15:01:10
"954","MLP-Individual","Out Sample","Jakarta","K50000",3,60.1878925115853,4674854.06737179,"","20-1","Box-Cox lambda 0.0831439886059002","5199f7cdf5d581365596094e6a5e0efc",2020-10-21 15:01:10
"955","MLP-Individual","Out Sample","Jakarta","K50000",4,69.0286802433543,4431579.575027,"","20-1","Box-Cox lambda 0.0831439886059002","5199f7cdf5d581365596094e6a5e0efc",2020-10-21 15:01:10
"956","MLP-Individual","Out Sample","Jakarta","K50000",5,74.2489275515499,4480841.33239283,"","20-1","Box-Cox lambda 0.0831439886059002","5199f7cdf5d581365596094e6a5e0efc",2020-10-21 15:01:10
"957","MLP-Individual","Out Sample","Jakarta","K50000",6,62.6952294019758,3899806.73176017,"","20-1","Box-Cox lambda 0.0831439886059002","5199f7cdf5d581365596094e6a5e0efc",2020-10-21 15:01:10
"958","MLP-Individual","Out Sample","Jakarta","K50000",7,79.2584920756389,4940320.31174742,"","20-1","Box-Cox lambda 0.0831439886059002","5199f7cdf5d581365596094e6a5e0efc",2020-10-21 15:01:10
"959","MLP-Individual","Out Sample","Jakarta","K50000",8,67.8592940583922,4554972.86349416,"","20-1","Box-Cox lambda 0.0831439886059002","5199f7cdf5d581365596094e6a5e0efc",2020-10-21 15:01:10
"960","MLP-Individual","Out Sample","Jakarta","K50000",9,68.5629625708635,4350635.74912506,"","20-1","Box-Cox lambda 0.0831439886059002","5199f7cdf5d581365596094e6a5e0efc",2020-10-21 15:01:10
"961","MLP-Individual","Out Sample","Jakarta","K50000",10,70.4493551415433,4369494.22966532,"","20-1","Box-Cox lambda 0.0831439886059002","5199f7cdf5d581365596094e6a5e0efc",2020-10-21 15:01:10
"962","MLP-Individual","Out Sample","Jakarta","K50000",11,66.1028976000339,4478532.29272639,"","20-1","Box-Cox lambda 0.0831439886059002","5199f7cdf5d581365596094e6a5e0efc",2020-10-21 15:01:10
"963","MLP-Individual","Out Sample","Jakarta","K50000",12,71.8371329836837,4381533.02132895,"","20-1","Box-Cox lambda 0.0831439886059002","5199f7cdf5d581365596094e6a5e0efc",2020-10-21 15:01:10
"964","MLP-Individual","Out Sample","Jakarta","K50000",13,71.8083155478183,4486630.77424825,"","20-1","Box-Cox lambda 0.0831439886059002","5199f7cdf5d581365596094e6a5e0efc",2020-10-21 15:01:10
"965","MLP-Individual","Out Sample","Jakarta","K50000",14,77.6143746391933,5277055.68177177,"","20-1","Box-Cox lambda 0.0831439886059002","5199f7cdf5d581365596094e6a5e0efc",2020-10-21 15:01:10
"966","MLP-Individual","Out Sample","Jakarta","K50000",15,74.8902503778399,5046912.7045848,"","20-1","Box-Cox lambda 0.0831439886059002","5199f7cdf5d581365596094e6a5e0efc",2020-10-21 15:01:10
"967","MLP-Individual","Out Sample","Jakarta","K50000",16,75.3858805642756,4848058.32253109,"","20-1","Box-Cox lambda 0.0831439886059002","5199f7cdf5d581365596094e6a5e0efc",2020-10-21 15:01:10
"968","MLP-Individual","Out Sample","Jakarta","K50000",17,74.5741124622782,4854297.4020985,"","20-1","Box-Cox lambda 0.0831439886059002","5199f7cdf5d581365596094e6a5e0efc",2020-10-21 15:01:10
"969","MLP-Individual","Out Sample","Jakarta","K50000",18,76.652822974227,4922291.59406864,"","20-1","Box-Cox lambda 0.0831439886059002","5199f7cdf5d581365596094e6a5e0efc",2020-10-21 15:01:10
"970","MLP-Individual","Out Sample","Jakarta","K50000",19,78.3249568617685,5135879.31880402,"","20-1","Box-Cox lambda 0.0831439886059002","5199f7cdf5d581365596094e6a5e0efc",2020-10-21 15:01:10
"971","MLP-Individual","Out Sample","Jakarta","K50000",20,79.1147815022703,5141689.80023068,"","20-1","Box-Cox lambda 0.0831439886059002","5199f7cdf5d581365596094e6a5e0efc",2020-10-21 15:01:10
"972","MLP-Individual","Out Sample","Jakarta","K50000",21,77.7524434610123,4994307.38648553,"","20-1","Box-Cox lambda 0.0831439886059002","5199f7cdf5d581365596094e6a5e0efc",2020-10-21 15:01:10
